nro_sicop,nro_acto,fecha_adj_firme,cedula_institucion,fecha_publicacion,fecha_inicio_recepcion,fecha_cierre_recepcion,fecha_apertura,nro_procedimiento,tipo_procedimiento,modalidad_procedimiento,descripcion,total_procedimiento,duracion
20200301584,528040,2020-03-30 08:08:14,4000004017,2020-03-18 12:08:20.000,2020-03-18 12:30:00.000,2020-03-25 10:00:00,2020-03-25 10:00:00.000,2020CD-000097-0004900001,CONTRATACIÓN DIRECTA,Servicios,Adquisición Herramienta Alteryx y horas de soporte,46829400.0,4
20200100201,518752,2020-01-28 15:39:54,4000004017,2020-01-16 09:53:00.000,2020-01-16 10:00:00.000,2020-01-24 10:00:00,2020-01-24 10:00:00.000,2020CD-000008-0004900001,CONTRATACIÓN DIRECTA,Servicios,"PUBLICACIONES EN EL DIARIO OFICIAL LA GACETA CORRESPONDIENTES AL BCCR, POR UN AÑO PRORROGABLE HASTA POR 4 AÑOS.",20000000.0,4
20200200562,520442,2020-02-14 16:46:00,4000004017,2020-02-11 15:48:19.000,2020-02-11 15:50:00.000,2020-02-14 09:00:00,2020-02-14 09:00:00.000,2020CD-000051-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Inscripción en la actividad denominada:  Taller sobre teletrabajo, aspectos legales y mejores prácticas.",214200.0,0
20200100139,517923,2020-01-16 09:29:02,4000004017,2020-01-13 13:52:36.000,2020-01-13 14:00:00.000,2020-01-14 14:00:00,2020-01-14 14:00:00.000,2020CD-000004-0004900001,CONTRATACIÓN DIRECTA,Servicios,INSCRIPCIÓN DE FUNCIONARIOS PROGRAMA TECNICO MERCADO DE VALORES UCR,1638630.0,1
20200200384,520136,2020-02-14 10:11:11,4000004017,2020-02-07 09:52:51.000,2020-02-07 10:00:00.000,2020-02-11 10:00:00,2020-02-11 10:00:00.000,2020CD-000047-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Contratación de suscripción anual de un ejemplar del periódico LaRepública para la Superintendencia de Pensiones, durante el periodo del01 de enero de",141250.0,3
20200100412,518517,2020-01-23 15:34:37,4000004017,2020-01-21 13:58:00.000,2020-01-21 14:00:00.000,2020-01-22 12:00:00,2020-01-22 12:00:00.000,2020CD-000020-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Seminario – Taller sobre Evaluación de juntas directivas y otros órganos colegiados.,350000.0,1
20200200990,521360,2020-02-27 09:34:21,4000004017,2020-02-17 11:07:01.000,2020-02-17 11:10:00.000,2020-02-19 10:00:00,2020-02-19 10:00:00.000,2020CD-000065-0004900001,CONTRATACIÓN DIRECTA,Servicios,TALLER DE  CAPACITACIÓN  ENCUERDAS BAJAS,2620800.0,7
20200100751,519287,2020-02-11 14:11:24,4000004017,2020-01-28 14:27:34.000,2020-01-28 15:00:00.000,2020-01-30 15:00:00,2020-01-30 15:00:00.000,2020CD-000036-0004900001,CONTRATACIÓN DIRECTA,Servicios,CONTRATACIÓN DE SUSCRIPCIÓN ANUAL DEL PERIODICO DIARIO EXTRA PARA LASUPERINTENDENCIA GENERAL DE SEGUROS.,126000.0,11
20200100910,520175,2020-02-18 09:22:28,4000004017,2020-01-31 10:27:56.000,2020-01-31 10:30:00.000,2020-02-07 15:00:00,2020-02-07 15:00:00.000,2020CD-000043-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Adquisición de dos cables de transferencia de datos para balanzas digitales de precisión.,700000.0,10
20200200577,520414,2020-02-18 15:10:25,4000004017,2020-02-11 14:20:29.000,2020-02-11 14:30:00.000,2020-02-13 10:00:00,2020-02-13 10:00:00.000,2020CD-000049-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Inscripción del Superintendente Tomas Soley Perez al Programa deCapacitación y Análisis de la Situación y las Perspectivas Económicas deCosta Rica, du",1999200.0,5
20200202254,522901,2020-03-05 16:31:06,4000004017,2020-03-03 15:23:14.000,2020-03-03 15:30:00.000,2020-03-04 09:00:00,2020-03-04 09:00:00.000,2020CD-000090-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Curso Intensivo de implementador líder de continuidad de negocio ISO 22301 con certificación internacional.,2758896.0,1
20200302230,531584,2020-04-21 13:54:53,4000004017,2020-04-08 09:13:56.000,2020-04-08 09:15:00.000,2020-04-17 15:00:00,2020-04-17 15:00:00.000,2020CD-000101-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Mantenimiento y Reparacion Carretilla Electica porta tarimas operadorcaminando,285000.0,3
20200100087,517747,2020-01-14 10:50:39,4000004017,2020-01-09 15:51:08.000,2020-01-09 15:55:00.000,2020-01-13 10:00:00,2020-01-13 10:00:00.000,2020CD-000001-0004900001,CONTRATACIÓN DIRECTA,Servicios,INSCRIPCIÓN DE FUNCIONARIOS PROGRAMA DE CONTRATACIÓN ADMINISTRATIVA EN GESTIÓN PUBLICA,2687800.0,1
20191200506,516170,2020-01-22 10:17:02,4000004017,2019-12-06 13:36:00.000,2019-12-06 16:00:00.000,2019-12-13 10:00:00,2019-12-13 10:00:00.000,2019CD-000401-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Adquisición de licencias y soporte de la herramienta de softwareSortSite.Costo Total Estimado:₡ 5,558,734.47",6220528.14,40
20200200886,520983,2020-02-19 17:30:56,4000004017,2020-02-13 15:08:51.000,2020-02-13 15:10:00.000,2020-02-17 12:00:00,2020-02-17 12:00:00.000,2020CD-000060-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Programa de Certificación Scrum para Auditores.,1468800.0,2
20200400419,530471,2020-04-15 09:19:16,4000004017,2020-04-08 17:50:04.000,2020-04-08 18:00:00.000,2020-04-13 17:00:00,2020-04-13 17:00:00.000,2020CD-000103-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Curso en línea sobre Service Desk Leader.,673200.0,1
20200200153,519805,2020-02-11 14:09:37,4000004017,2020-02-04 16:08:30.000,2020-02-04 16:10:00.000,2020-02-06 10:00:00,2020-02-06 10:00:00.000,2020CD-000046-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción de 18 funcionarias de la División Gestión y Desarrollo en el,1432800.0,5
20200401697,540310,2020-06-10 08:28:45,4000004017,2020-04-30 09:19:39.000,2020-04-30 10:00:00.000,2020-05-22 10:00:00,2020-05-22 10:00:00.000,2020LA-000007-0004900001,LICITACIÓN ABREVIADA,Cantidad definida,RENOVACIÓN DEL DERECHO A LAS ACTUALIZACIONES Y SOPORTE TÉCNICO PARA UN PAQ.16 SUITES DEL PRODUCTO PROGRESS® DEVCRAFT COMPLETE BUNDLE. DEVELOPER LICENSE -PRIORITY SUPPORT,8283800.0,18
20200400797,539065,2020-06-04 15:01:57,4000004017,2020-04-17 11:34:00.000,2020-04-17 11:45:00.000,2020-05-04 10:00:00,2020-05-04 10:00:00.000,2020LA-000005-0004900001,LICITACIÓN ABREVIADA,Según demanda,Compra por demanda de certificados digitales de Seguridad Pública para asegurar los sitios web y servicios que brindan el Banco Central y lasSuperinten,6441600.0,31
20210601711,625915,2021-06-28 17:59:55,4000004017,2021-06-17 09:55:57.000,2021-06-17 10:00:00.000,2021-06-21 12:00:00,2021-06-21 12:00:00.000,2021CD-000151-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Análisis y modelado de datos con Microsoft Power BI - Nivel 2.,289170.0,7
20200801917,561010,2020-08-31 12:11:29,4000004017,2020-08-25 16:23:42.000,2020-08-25 16:30:00.000,2020-08-27 16:30:00,2020-08-27 16:30:00.000,2020CD-000233-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Aprender haciendo: Ciencia de datos con R - Rmarkdown para reportes y visualización de datos,4936800.0,3
20200801765,560735,2020-08-31 12:15:50,4000004017,2020-08-24 21:02:33.000,2020-08-24 21:05:00.000,2020-08-26 16:00:00,2020-08-26 16:00:00.000,2020CD-000228-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: ¿Qué debe hacer una administración cuando se interpone una denuncia de acoso sexual?,231750.0,4
20200802099,562544,2020-09-04 15:46:47,4000004017,2020-08-27 08:13:59.000,2020-08-27 08:15:00.000,2020-09-01 08:15:00,2020-09-01 08:15:00.000,2020CD-000238-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Actualización de aspectos clave para el funcionamiento efectivo de las Comisiones de Salud Ocupacional.,432000.0,3
20200701341,555416,2020-08-11 15:10:06,4000004017,2020-07-17 10:26:15.000,2020-07-17 10:30:00.000,2020-07-24 15:00:00,2020-07-24 15:00:00.000,2020CD-000175-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Compra de tarjetas inteligentes de proximidad (Badges), para carné deidentificación del personal del Banco Central y las nuevas necesidadesdel nuevo e",7000000.0,18
20190701175,549502,2020-07-10 11:20:34,4000004017,2019-07-12 15:39:00.000,2019-07-12 15:40:00.000,2019-09-13 10:00:00,2019-09-13 10:00:00.000,2019LN-000007-0004900001,LICITACIÓN PÚBLICA NACIONAL,Según demanda,Renovar y mantener vigentes la contratación de los servicios devigilancia y seguridad para los edificios de la Corporación Banco Central De Costa Rica,21692140.0,301
20200601107,547501,2020-07-02 11:19:11,4000004017,2020-06-17 17:17:01.000,2020-06-17 17:20:00.000,2020-06-24 15:00:00,2020-06-24 15:00:00.000,2020CD-000150-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Servicios de mantenimiento y conservacion de un conjunto de 38 obras dela colección de arte visuales del BCCR.,10902989.24,7
20200601818,549878,2020-07-21 09:23:59,4000004017,2020-06-29 14:06:44.000,2020-06-29 14:15:00.000,2020-07-06 15:00:00,2020-07-06 15:00:00.000,2020CD-000155-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Marco detector de metales para el escaneo de personas que ingresan a laTesorería del Banco Central con el fin mantener la vigencia de lasherramientas,2760000.0,14
20210602478,629029,2021-07-02 12:42:24,4000004017,2021-06-24 16:31:28.000,2021-06-24 16:35:00.000,2021-06-29 11:00:00,2021-06-29 11:00:00.000,2021CD-000155-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Análisis y modelado de Datos con  Microsoft Power BI - Nivel 2 y Microsoft Power BI-DAX.,6215000.0,3
20210600888,623900,2021-06-16 12:41:26,4000004017,2021-06-09 16:41:31.000,2021-06-09 16:45:00.000,2021-06-11 12:00:00,2021-06-11 12:00:00.000,2021CD-000142-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción de la actividad denominada: Cómo aplicar el Manual de estilo APA 7ª para normar documentos administrativos,212160.0,5
20210500773,623904,2021-06-18 17:02:54,4000004017,2021-05-31 11:53:17.000,2021-05-31 12:00:00.000,2021-06-07 15:00:00,2021-06-07 15:00:00.000,2021CD-000127-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Dos purificadores de aire,2000000.0,11
20210500111,622996,2021-06-15 17:09:21,4000004017,2021-05-06 09:26:28.000,2021-05-06 09:30:00.000,2021-05-13 15:00:00,2021-05-13 15:00:00.000,2021CD-000098-0004900001,CONTRATACIÓN DIRECTA,Servicios,"CONTRATACIÓN DE SERVICIOS PREVENTIVOS Y CORRECTIVOS PARA LAS TORRES DECOMUNICACIONES EMPLAZADAS EN LOS EDIFICIOS: CODISA, PLANTEL DE MORAVIAY BCCR",2429500.0,33
20190802129,482978,2019-09-10 10:19:16,4000004017,2019-08-23 14:42:00.000,2019-08-23 14:45:00.000,2019-08-30 15:00:00,2019-08-30 15:00:00.000,2019CD-000257-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICIÓN SISTEMA BANDA TRANSPORTADORA CAJAS,25000000.0,10
20191000280,497454,2019-10-30 09:00:24,4000004017,2019-10-03 10:08:48.000,2019-10-03 15:00:00.000,2019-10-10 10:00:00,2019-10-10 10:00:00.000,2019CD-000302-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Compra de tarjetas inteligentes de proximidad (Badges), para carné deidentificación del personal del Banco Central y las nuevas necesidadesdel nuevo e",5200000.0,19
20191002840,497841,2019-10-25 16:12:16,4000004017,2019-10-22 15:22:43.000,2019-10-22 15:30:00.000,2019-10-23 15:00:00,2019-10-23 15:00:00.000,2019CD-000324-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción de 34 funcionarios de la División Servicios Tecnológicos enel curso,6706245.0,2
20190802274,486102,2019-09-23 11:28:41,4000004017,2019-09-04 09:23:25.000,2019-09-04 09:30:00.000,2019-09-11 15:00:00,2019-09-11 15:00:00.000,2019CD-000271-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Contratación de un hotel para que sea la sede del curso,7900000.0,11
20190901189,489880,2019-10-04 09:56:41,4000004017,2019-09-16 15:07:38.000,2019-09-16 15:10:00.000,2019-09-23 15:00:00,2019-09-23 15:00:00.000,2019CD-000280-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,COMPRA DE COMPRESOR DE AIRE PARA USO DEL TALLER DE MANTENIMIENTO DELBCCR,750000.0,10
20190901260,489679,2019-10-04 09:54:49,4000004017,2019-09-12 15:14:20.000,2019-09-12 15:15:00.000,2019-09-19 15:00:00,2019-09-19 15:00:00.000,2019CD-000277-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,SE REQUIERE LA CONTRATACION DEL SERVICIO DE CALIBRACION DE EQUIPOS DE MEDICION,500000.0,14
20191101331,505852,2019-11-19 08:26:29,4000004017,2019-11-12 11:36:20.000,2019-11-12 16:00:00.000,2019-11-13 15:00:00,2019-11-13 15:00:00.000,2019CD-000357-0004900001,CONTRATACIÓN DIRECTA,Servicios,"SE REQUIERE INSCRIBIR 6 FUNCIONARIOS DE LA DGD EN CAPACITACION, AMPARADAA LA DECISION INICIAL DI-0032-2019.",2130510.55,5
20210201169,598622,2021-02-25 23:23:51,4000004017,2021-02-19 12:03:07.000,2021-02-19 12:30:00.000,2021-02-23 15:00:00,2021-02-23 15:00:00.000,2021CD-000041-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción de la actividad denominada: Análisis y modelado de datos con Microsoft Power BI - Nivel 2,286875.0,2
20210200476,597602,2021-02-16 11:07:40,4000004017,2021-02-09 14:05:43.000,2021-02-09 14:10:00.000,2021-02-11 14:30:00,2021-02-11 14:30:00.000,2021CD-000031-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción de la actividad denominada: Programa Técnico en Riesgo (PTR).,703800.0,4
20210300468,600598,2021-03-10 09:32:09,4000004017,2021-03-04 17:55:10.000,2021-03-05 18:00:00.000,2021-03-08 11:00:00,2021-03-08 11:00:00.000,2021CD-000047-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción de la actividad denominada: SharePoint online para principiantes.,318240.0,1
20220501542,733765,2022-05-31 23:39:36,4000004017,2022-05-11 23:22:08.000,2022-05-12 07:00:00.000,2022-05-13 16:00:00,2022-05-13 16:00:00.000,2022CD-000131-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad de capacitación denominada: Gestión por indicadores.,312120.0,18
20220502744,737818,2022-06-15 10:24:18,4000004017,2022-05-23 10:17:14.000,2022-05-23 10:20:00.000,2022-05-30 15:00:00,2022-05-30 15:00:00.000,2022CD-000148-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICION DE LLAVES A BATERÍA CON SENSOR ELECTRÓNICO PARA LOS BAÑOS DE DAMAS Y CABALLEROS DEL BANCO CENTRAL DE COSTA RICA (BCCR),10000000.0,15
20220502485,733768,2022-05-31 23:18:55,4000004017,2022-05-19 15:00:37.000,2022-05-19 15:00:00.000,2022-05-23 15:00:00,2022-05-23 15:00:00.000,2022CD-000141-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Inscripción en la actividad de capacitación denominada: Desarrollo en R: DataOps, Bases de datos y código de calidad.",4192200.0,8
20220502484,733767,2022-05-31 23:53:35,4000004017,2022-05-19 15:02:37.000,2022-05-19 15:05:00.000,2022-05-23 15:00:00,2022-05-23 15:00:00.000,2022CD-000142-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad de capacitación denominada: Agile & Scrum.,3060000.0,8
20210801447,643814,2021-08-25 13:04:55,4000004017,2021-08-13 08:51:58.000,2021-08-13 09:00:00.000,2021-08-20 10:00:00,2021-08-20 10:00:00.000,2021CD-000203-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"De conformidad con el Artículo 139 Inciso C) del Reglamento a la Ley deContratación Administrativa, se requiere la contratación de Grupo ElObservadora",1999557.6,5
20191101386,507007,2019-11-18 16:11:57,4000004017,2019-11-12 14:56:10.000,2019-11-12 15:00:00.000,2019-11-14 15:00:00,2019-11-14 15:00:00.000,2019CD-000363-0004900001,CONTRATACIÓN DIRECTA,Servicios,"De conformidad con el Artículo 139 Inciso C) del Reglamento a la Ley deContratación Administrativa, se requiere la contratación del programaAlo Alo Ar",1000000.0,4
20191200214,513676,2019-12-13 15:01:48,4000004017,2019-12-03 16:48:07.000,2019-12-03 16:55:00.000,2019-12-09 10:00:00,2019-12-09 10:00:00.000,2019CD-000393-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Renovación del derecho a las actualizaciones de versiones y soporte técnico del software Metalogix Essentials for Office 365 EnterpriseEdition, antes c",4407000.0,4
20210400623,606852,2021-04-14 12:19:09,4000004017,2021-04-12 10:01:17.000,2021-04-12 10:05:00.000,2021-04-12 16:00:00,2021-04-12 16:00:00.000,2021CD-000069-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Liderazgo motivacional: Técnicas básicas para la motivación de grupos.,1345500.0,1
20200200972,521009,2020-02-21 10:17:32,4000004017,2020-02-17 10:59:05.000,2020-02-17 11:10:00.000,2020-02-19 10:00:00,2020-02-19 10:00:00.000,2020CD-000064-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Inscripcion de los funcionarios Henry Meoño Castro y Wilberth SolanoLopez, al curso Jurisprudencia en Contratacion administrativa 2018, arealizarse el",397800.0,2
20200100467,519180,2020-02-03 10:13:34,4000004017,2020-01-22 14:10:48.000,2020-01-22 14:15:00.000,2020-01-24 10:00:00,2020-01-24 10:00:00.000,2020CD-000024-0004900001,CONTRATACIÓN DIRECTA,Servicios,Pago por concepto de suscripción anual de los periódicos la Nación yDiario el Financiero. El periodo de la suscripción es del 01 de enero al31 de dici,203400.0,10
20200200893,520976,2020-02-19 17:35:46,4000004017,2020-02-13 15:14:38.000,2020-02-13 15:15:00.000,2020-02-17 12:00:00,2020-02-17 12:00:00.000,2020CD-000061-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Inscripción en la actividad denominada: Curso práctico sobre el acoso laboral: Cómo denunciarlo, detectarlo y sancionarlo.",178500.0,2
20200100470,518658,2020-01-24 15:37:55,4000004017,2020-01-22 14:08:24.000,2020-01-22 14:10:00.000,2020-01-24 10:00:00,2020-01-24 10:00:00.000,2020CD-000023-0004900001,CONTRATACIÓN DIRECTA,Servicios,Pago por concepto de suscripción anual de un ejemplar del periódico LaRepública. El periodo de la suscripción es del 01 de enero al 31 dediciembre del,141250.0,0
20200202066,522665,2020-03-05 09:26:32,4000004017,2020-02-28 09:21:27.000,2020-02-28 09:30:00.000,2020-03-02 15:00:00,2020-03-02 15:00:00.000,2020CD-000079-0004900001,CONTRATACIÓN DIRECTA,Servicios,Publicación Semestral en el periódico La Nación sobre pautas de reclutamiento,1523000.0,2
20210900713,654413,2021-09-21 12:52:41,4000004017,2021-09-07 15:51:00.000,2021-09-07 16:00:00.000,2021-09-16 14:00:00,2021-09-16 14:00:00.000,2021LA-000017-0004900001,LICITACIÓN ABREVIADA,Cantidad definida,COMPRA DE ENRUTADORES DE SDWAN PARA BCCR,73903567.5,4
20210501750,618098,2021-05-27 22:59:54,4000004017,2021-05-19 17:15:16.000,2021-05-19 17:15:00.000,2021-05-21 16:00:00,2021-05-21 16:00:00.000,2021CD-000117-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Inscripción en la actividad denominada: Programa Ciencias de Datos con R, para datos estadísticos masivos.",14310000.0,6
20200201222,521566,2020-02-27 09:44:12,4000004017,2020-02-19 10:23:59.000,2020-02-19 16:00:00.000,2020-02-25 10:00:00,2020-02-25 10:00:00.000,2020CD-000069-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Nueva contratación del mantenimiento anual del software WinRats, STATA yGAMS, por un año, prorrogable por periodos iguales hasta un máximo decuatro añ",3835200.0,1
20210502565,620340,2021-06-03 22:54:42,4000004017,2021-05-26 16:25:03.000,2021-05-26 16:24:00.000,2021-05-28 16:00:00,2021-05-28 16:00:00.000,2021CD-000124-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Análisis del contenido del nuevo marco legal de compras públicas (Nueva Ley de Contratación Administrativa).,38250.0,6
20210600897,623902,2021-06-21 17:06:25,4000004017,2021-06-09 16:54:38.000,2021-06-09 17:00:00.000,2021-06-11 15:00:00,2021-06-11 15:00:00.000,2021CD-000144-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Programación con Python.,983178.0,10
20210300399,628339,2021-08-10 08:22:39,4000004017,2021-03-09 10:23:00.000,2021-03-09 10:30:00.000,2021-04-21 10:00:00,2021-04-21 10:00:00.000,2021LN-000001-0004900001,LICITACIÓN PÚBLICA NACIONAL,Según demanda,CONTRATACION DE PRECALIFICACIÓN DE AL MENOS DOS Y HASTA UN MÁXIMO DE TRES EMPRESAS CON UN SOLO  CONCURSO PARA EL SUMINISTRO DE HORAS DEMANTENIMIENTO YL,180958.2,110
20210600820,627348,2021-06-29 09:35:54,4000004017,2021-06-10 12:56:30.000,2021-06-10 13:00:00.000,2021-06-17 15:00:00,2021-06-17 15:00:00.000,2021CD-000146-0004900001,CONTRATACIÓN DIRECTA,Servicios,CONTRATACIÓN SERVICIOS PREVENTIVOS Y CORRECTIVOS PARA LAS OCHO PUERTAS AUTOMÁTICAS EMPLAZADAS EN EL EDIFICIO MUSEO DEL BANCO CENTRAL DE COSTA RICA ( BCCR,720942.88,11
20220501535,729884,2022-05-19 20:32:34,4000004017,2022-05-11 23:31:53.000,2022-05-12 07:00:00.000,2022-05-13 16:00:00,2022-05-13 16:00:00.000,2022CD-000133-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad de capacitación denominada: Análisis y Diseño de Procesos de la Organización.,153000.0,6
20220402832,729593,2022-05-25 08:31:22,4000004017,2022-05-03 08:59:17.000,2022-05-03 09:05:00.000,2022-05-10 15:00:00,2022-05-10 15:00:00.000,2022CD-000119-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Adquisición de zapatos institucionales.,186000.0,14
20210602479,628996,2021-07-02 12:02:03,4000004017,2021-06-24 16:27:39.000,2021-06-24 16:30:00.000,2021-06-29 11:00:00,2021-06-29 11:00:00.000,2021CD-000154-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: La Gestión Ética en la Administración Pública.,102000.0,3
20210700261,633895,2021-07-22 17:10:06,4000004017,2021-07-06 14:15:50.000,2021-07-06 14:20:00.000,2021-07-13 15:00:00,2021-07-13 15:00:00.000,2021CD-000163-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"ACTUALIZACION Y SOPORTE LICENCIAS DEL SOFTWARE TEAM MATE, DE LA SUPERINTEDNENCIA DE PENSIONES (SUPEN)",16162500.0,9
20210602951,633904,2021-07-22 17:09:24,4000004017,2021-07-01 14:37:14.000,2021-07-01 14:40:00.000,2021-07-08 15:00:00,2021-07-08 15:00:00.000,2021CD-000162-0004900001,CONTRATACIÓN DIRECTA,Servicios,CONSULTORIA PARA LA PROGRAMACIÓN DE UN MODELO PARA APROVECHAR  LA DINAMICA DEMOGRAFICA DEL PAIS Y QUE SEA APLICABLE A LOS FONDOS DE LOS SUPERVISADOS POR LA SUPEN,7000000.0,14
20210501435,621690,2021-06-14 13:03:53,4000004017,2021-05-20 08:53:45.000,2021-05-20 09:00:00.000,2021-05-27 15:00:00,2021-05-27 15:00:00.000,2021CD-000120-0004900001,CONTRATACIÓN DIRECTA,Servicios,"CONTRATACIÓN DE UNA EMPRESA ESPECIALISTA EN EL CAMPO DE LA CERTIFICACIÓN DE LA NORMA ISO-9001, PARA LA SUPERINTENDENCIA GENERAL DE SEGUROS (SUGESE)",3562500.0,17
20220502106,739369,2022-08-11 09:59:00,4000004017,2022-05-18 09:15:03.000,2022-05-18 09:20:00.000,2022-05-25 15:00:00,2022-05-25 15:00:00.000,2022CD-000138-0004900001,CONTRATACIÓN DIRECTA,Servicios,CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA LOS EQUIPOS DETECTORES DE METAL DEL BANCO CENTRAL DE COSTA RICA POR ELPLAZO DEC,1775000.0,77
20220502477,733770,2022-05-31 23:42:37,4000004017,2022-05-19 15:06:29.000,2022-05-19 15:10:00.000,2022-05-23 15:00:00,2022-05-23 15:00:00.000,2022CD-000144-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad de capacitación denominada: Tendencias recientes sobre la operación y uso de criptoactivos en los sistemas financieros.,134456.4,8
20220502474,733771,2022-06-01 00:11:29,4000004017,2022-05-19 15:08:42.000,2022-05-19 15:10:00.000,2022-05-23 15:00:00,2022-05-23 15:00:00.000,2022CD-000145-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad de capacitación denominada: Perspectivas Económicas y Políticas.,519134.10000000003,8
20200501916,540397,2020-06-01 18:52:07,4000004017,2020-05-28 14:42:44.000,2020-05-28 14:45:00.000,2020-05-29 11:00:00,2020-05-29 11:00:00.000,2020CD-000138-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Curso en línea sobre Itil 4: Fundamentos para una implementación efectiva,673200.0,3
20200801913,560738,2020-08-27 11:44:43,4000004017,2020-08-25 16:08:17.000,2020-08-25 16:10:00.000,2020-08-26 16:30:00,2020-08-26 16:30:00.000,2020CD-000232-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Conceptos aplicados para la Dirección de Proyectos I.,4483500.0,0
20200801161,558850,2020-08-19 19:22:52,4000004017,2020-08-18 09:43:00.000,2020-08-18 09:45:00.000,2020-08-19 12:00:00,2020-08-19 12:00:00.000,2020CD-000218-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la actividad denominada: Scrum Master Professional Certificate (SMPC).,1191428.0,0
20210602732,629604,2021-07-02 17:26:29,4000004017,2021-06-29 14:00:41.000,2021-06-29 14:05:00.000,2021-06-30 15:00:00,2021-06-30 15:00:00.000,2021CD-000159-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,RENOVACION Y SOPORTE LICENCIAS HERRAMIENTAS CODISA BI Y CODISA QUERY BUILDER PARA EL BANCO CENTRAL DE COSTA RICA (BCCR),15414340.01,2
20210200884,599435,2021-03-02 10:46:16,4000004017,2021-02-15 13:33:00.000,2021-02-15 13:40:00.000,2021-02-22 15:00:00,2021-02-22 15:00:00.000,2021CD-000036-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Servicio de publicación en el periódico La Nación para publicación de 4booklets informativos en temas de seguros, un Native y un publireportaje en laa",47000000.0,7
20210300321,603629,2021-03-25 11:32:36,4000004017,2021-03-08 13:55:25.000,2021-03-08 14:00:00.000,2021-03-15 15:00:00,2021-03-15 15:00:00.000,2021CD-000048-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Mantenimiento preventivo y correctivo del sistema de elevación y traslado de cargas.,904000.0,9
